#{"t_start": 1740379874.6132984, "env_id": "ALE/Breakout-v5"}
r,l,t
12.0,535,4953.432588
14.0,513,4954.288442
13.0,574,4955.792162
15.0,550,4957.284831
17.0,607,4958.142007
12.0,542,4958.845089
7.0,425,4959.372869
9.0,453,4960.36754
6.0,398,4961.463642
2.0,241,4962.067965
18.0,525,4963.275815
18.0,522,4963.990053
18.0,547,4964.864593
3.0,265,4965.371938
11.0,496,4966.712414
6.0,424,4967.8303
14.0,508,4968.942094
11.0,475,4969.577275
4.0,324,4970.142774
10.0,455,4971.385877
8.0,458,4972.613253
10.0,546,4974.081824
3.0,264,4974.732996
8.0,542,4975.849979
9.0,524,4976.530352
13.0,566,4977.866686
6.0,398,4978.927959
6.0,382,4979.97297
14.0,503,4981.352489
10.0,458,4982.613821
5.0,368,4983.615083
14.0,519,4985.046895
5.0,354,4985.998027
6.0,417,4987.082054
2.0,229,4987.675656
6.0,417,4988.792821
6.0,433,4989.563708
10.0,460,4990.173356
12.0,544,4991.47078
6.0,408,4992.540328
8.0,498,4993.894179
12.0,527,4995.356177
7.0,435,4996.502892
14.0,524,4997.884433
10.0,594,4999.50728
5.0,345,5000.424143
7.0,423,5001.506872
15.0,557,5002.936698
8.0,475,5004.093714
4.0,310,5004.498929
8.0,453,5005.073952
8.0,485,5006.340724
3.0,255,5006.989199
15.0,569,5008.466128
11.0,491,5009.907621
6.0,379,5010.8875
7.0,441,5012.307608
6.0,367,5013.545187
6.0,380,5014.845706
7.0,444,5016.454145
3.0,278,5017.441881
8.0,454,5018.748116
4.0,324,5019.308074
3.0,276,5019.674814
8.0,500,5020.782056
4.0,338,5021.686097
9.0,517,5023.11893
6.0,420,5024.297503
13.0,564,5026.03469
9.0,494,5027.349771
3.0,277,5028.068315
16.0,593,5029.726996
15.0,543,5031.212815
15.0,555,5032.712879
7.0,431,5033.8717
6.0,393,5035.011233
11.0,495,5036.341599
13.0,594,5037.970735
12.0,529,5039.408436
15.0,524,5040.806311
9.0,391,5041.808745
6.0,397,5042.853749
4.0,344,5043.773694
12.0,522,5045.202932
11.0,540,5046.70504
12.0,539,5048.166448
11.0,480,5049.721241
8.0,458,5051.091387
9.0,519,5052.510157
10.0,463,5053.737337
14.0,645,5055.467083
7.0,412,5056.590553
12.0,520,5058.032414
14.0,577,5059.568786
4.0,295,5060.319979
16.0,602,5061.909842
6.0,404,5062.92466
5.0,336,5063.772412
4.0,331,5064.634393
8.0,464,5065.948052
10.0,410,5067.089754
7.0,430,5068.270098
6.0,378,5069.295553
4.0,308,5070.113475
13.0,487,5071.448932
11.0,495,5072.829263
6.0,390,5073.90552
13.0,542,5075.375635
11.0,483,5076.725029
8.0,471,5078.013237
5.0,377,5079.045303
4.0,313,5079.844764
9.0,480,5080.716701
3.0,256,5081.041052
11.0,470,5081.954383
8.0,452,5083.181525
5.0,325,5084.049047
12.0,482,5085.126122
5.0,349,5085.608892
8.0,441,5086.740692
5.0,350,5087.733322
12.0,527,5089.187914
5.0,362,5089.723065
9.0,501,5090.391227
13.0,566,5091.812261
7.0,453,5093.019461
15.0,555,5094.48228
8.0,466,5095.736324
7.0,484,5097.03556
6.0,392,5098.086933
9.0,435,5099.254913
17.0,515,5100.632243
7.0,430,5101.767672
7.0,427,5102.887556
7.0,441,5104.065117
18.0,687,5105.985693
12.0,502,5107.403383
7.0,405,5108.450879
4.0,312,5109.279374
9.0,476,5110.578156
4.0,287,5111.338683
8.0,449,5112.547945
6.0,419,5113.662343
6.0,408,5114.753897
6.0,375,5115.738687
7.0,429,5116.878165
10.0,489,5118.173618
6.0,395,5119.246219
5.0,367,5120.280143
13.0,464,5121.413432
5.0,354,5121.863634
15.0,523,5122.793697
14.0,514,5124.171657
7.0,427,5125.270019
16.0,576,5126.807689
7.0,422,5128.014987
10.0,432,5129.173234
9.0,411,5130.25995
5.0,348,5131.106358
4.0,340,5132.077719
8.0,471,5133.370713
6.0,401,5134.453094
4.0,334,5135.369036
7.0,444,5136.576723
4.0,306,5137.402852
11.0,486,5138.80391
6.0,411,5139.657491
6.0,388,5140.148818
10.0,456,5140.950816
16.0,590,5142.689717
12.0,508,5144.09285
14.0,495,5145.445726
8.0,501,5146.820494
12.0,521,5148.227826
7.0,422,5148.979817
4.0,286,5149.335356
7.0,437,5149.95509
7.0,470,5150.563674
6.0,389,5151.391526
16.0,579,5152.99254
8.0,482,5154.296259
11.0,514,5155.722322
8.0,492,5156.764859
5.0,362,5157.222493
10.0,454,5157.807987
10.0,595,5158.686962
11.0,482,5159.878233
9.0,501,5161.229899
11.0,294,5161.997291
6.0,388,5162.577076
7.0,470,5163.161947
11.0,431,5164.183315
2.0,237,5164.777084
8.0,473,5166.017596
12.0,526,5167.108322
9.0,496,5167.771187
7.0,280,5168.106557
9.0,532,5168.82074
11.0,450,5169.886886
8.0,434,5171.086672
11.0,478,5172.413522
5.0,330,5173.263777
12.0,544,5174.166299
7.0,295,5174.500785
11.0,472,5175.58253
8.0,466,5176.836189
13.0,553,5178.2251
4.0,282,5178.563192
8.0,434,5179.141729
12.0,500,5179.804893
13.0,572,5180.871524
8.0,442,5182.049565
3.0,257,5182.731966
7.0,442,5183.843017
12.0,514,5184.512467
6.0,436,5185.070668
10.0,527,5185.788622
4.0,282,5186.266588
4.0,291,5187.006652
11.0,457,5188.180974
4.0,323,5189.024953
5.0,390,5189.753267
11.0,488,5190.443471
6.0,379,5191.279943
8.0,464,5192.551903
11.0,483,5193.933542
11.0,445,5194.685873
11.0,439,5195.43498
8.0,473,5196.036563
12.0,524,5197.163438
6.0,420,5198.249252
11.0,492,5199.594516
4.0,343,5200.112939
9.0,497,5200.748202
6.0,384,5201.646929
6.0,397,5202.697307
5.0,344,5203.611576
12.0,522,5205.001742
15.0,547,5206.57807
7.0,445,5207.778527
20.0,596,5209.401898
5.0,369,5210.353191
18.0,523,5211.728837
7.0,413,5212.818156
5.0,348,5213.76021
11.0,491,5215.044989
8.0,450,5216.248044
8.0,471,5217.500143
8.0,459,5218.761717
8.0,508,5219.609082
8.0,490,5220.284598
8.0,468,5221.574903
10.0,552,5223.145856
8.0,523,5224.581324
12.0,543,5226.020828
12.0,544,5227.511215
5.0,356,5228.44977
6.0,363,5229.403651
10.0,542,5230.866728
6.0,367,5231.814049
5.0,380,5232.793955
9.0,530,5234.246095
8.0,463,5235.479837
5.0,351,5236.403161
10.0,447,5237.607553
11.0,500,5238.958215
9.0,430,5239.803168
9.0,552,5240.501912
7.0,455,5241.543143
15.0,542,5243.066009
6.0,424,5244.19637
13.0,571,5245.786596
13.0,479,5247.118055
12.0,537,5248.56525
13.0,581,5250.154599
5.0,365,5251.161454
10.0,519,5252.543698
6.0,377,5253.583991
7.0,484,5254.861474
10.0,550,5256.36189
5.0,346,5257.265
14.0,510,5258.637376
12.0,506,5260.015155
4.0,291,5260.885214
9.0,501,5262.238178
9.0,550,5263.840068
9.0,535,5265.37512
9.0,496,5266.734733
8.0,459,5267.968775
9.0,511,5269.336897
4.0,309,5270.129481
9.0,524,5271.581979
15.0,549,5273.121771
4.0,324,5273.985044
11.0,483,5275.334464
10.0,461,5276.521799
6.0,381,5277.553595
9.0,477,5278.83624
12.0,519,5280.238589
9.0,510,5281.630683
3.0,245,5282.289192
7.0,400,5283.377251
10.0,439,5284.591576
5.0,376,5285.563808
8.0,453,5286.761997
6.0,408,5287.884001
9.0,553,5289.30591
12.0,561,5290.83621
7.0,457,5292.035186
8.0,489,5293.308011
5.0,353,5294.247131
8.0,476,5295.583289
12.0,525,5296.978391
8.0,446,5298.173203
11.0,308,5299.027552
15.0,556,5300.546589
11.0,491,5301.898674
6.0,394,5302.928848
6.0,397,5303.996101
6.0,363,5304.952216
4.0,308,5305.764372
5.0,358,5306.731094
5.0,370,5307.743287
5.0,322,5308.578075
4.0,296,5309.168878
16.0,563,5309.94597
8.0,484,5311.100654
9.0,522,5312.552224
8.0,511,5313.761003
15.0,525,5314.513147
13.0,545,5315.356009
9.0,559,5316.721676
12.0,504,5318.220142
6.0,444,5319.377815
6.0,362,5320.336777
14.0,607,5321.990588
6.0,442,5323.195574
12.0,519,5324.585415
12.0,530,5326.229766
7.0,453,5327.403998
5.0,344,5328.323106
5.0,354,5329.281002
12.0,541,5330.723402
6.0,378,5331.745898
7.0,415,5332.2941
7.0,429,5332.872831
5.0,340,5333.789902
6.0,402,5334.901026
7.0,440,5336.09298
12.0,521,5337.502649
12.0,530,5339.010576
8.0,465,5340.360491
7.0,403,5341.429622
7.0,428,5342.550662
8.0,460,5343.75789
12.0,504,5345.085271
8.0,463,5346.433084
7.0,429,5347.61318
9.0,462,5348.841712
7.0,448,5350.03952
4.0,326,5350.472395
11.0,496,5351.24836
7.0,417,5352.340237
11.0,473,5353.618824
6.0,388,5354.672188
12.0,527,5356.145928
9.0,502,5357.485141
12.0,540,5359.013517
8.0,465,5360.328782
16.0,595,5361.9038
4.0,298,5362.703877
16.0,574,5364.258581
8.0,465,5365.536915
7.0,429,5366.687906
6.0,417,5367.825598
12.0,535,5369.313339
7.0,455,5369.953182
5.0,370,5370.463443
9.0,540,5371.143074
6.0,406,5371.837619
15.0,542,5373.246415
11.0,513,5374.593326
5.0,351,5375.522297
8.0,471,5376.791856
8.0,469,5377.974679
16.0,571,5379.476671
4.0,322,5380.314311
15.0,568,5382.021515
6.0,404,5383.087339
5.0,356,5383.99508
15.0,554,5385.465532
10.0,576,5387.021769
7.0,441,5388.26897
5.0,332,5389.159264
7.0,441,5390.295554
11.0,482,5391.601741
5.0,380,5392.588011
17.0,617,5394.181083
10.0,557,5395.67389
10.0,414,5396.788875
8.0,468,5397.998318
7.0,449,5399.151557
10.0,574,5400.674765
12.0,528,5402.125911
6.0,418,5403.229853
16.0,594,5404.832408
7.0,417,5405.925993
12.0,517,5407.322897
17.0,610,5409.059432
7.0,451,5410.264595
5.0,350,5411.219084
8.0,470,5412.490677
7.0,473,5413.758123
7.0,468,5415.018438
18.0,535,5416.492223
16.0,580,5418.090828
9.0,561,5419.642837
10.0,434,5420.83145
10.0,462,5422.036613
8.0,531,5423.589063
5.0,326,5424.49596
11.0,509,5425.805487
10.0,434,5427.061113
10.0,438,5428.218338
6.0,365,5429.239201
6.0,403,5430.325668
5.0,363,5431.294205
10.0,444,5432.470088
4.0,306,5433.174765
7.0,426,5433.706963
14.0,497,5434.699327
15.0,563,5436.516349
5.0,361,5437.471992
14.0,496,5438.182137
5.0,339,5438.637027
5.0,380,5439.116
11.0,505,5439.821902
8.0,472,5441.08579
6.0,371,5442.066092
8.0,455,5443.309982
11.0,499,5444.662019
8.0,496,5445.951873
4.0,306,5446.790801
14.0,513,5448.193625
14.0,487,5449.53368
6.0,414,5450.595232
11.0,444,5451.856187
6.0,358,5452.897973
8.0,429,5454.092427
7.0,426,5455.251017
15.0,529,5456.650144
5.0,361,5457.602627
7.0,436,5458.821482
12.0,498,5460.197577
17.0,632,5461.968128
18.0,545,5463.36805
6.0,387,5464.426268
10.0,525,5465.858053
6.0,387,5466.840201
8.0,444,5468.067925
8.0,447,5468.803124
12.0,525,5469.48496
11.0,514,5470.847062
7.0,428,5471.933695
8.0,491,5473.318804
8.0,483,5474.634456
18.0,543,5476.053815
9.0,493,5477.456005
9.0,493,5478.761578
12.0,521,5480.159449
11.0,441,5481.360891
5.0,373,5482.327318
6.0,373,5483.351424
5.0,348,5484.272625
7.0,444,5485.419079
13.0,541,5486.89039
15.0,565,5488.521835
6.0,382,5489.487636
13.0,553,5490.964235
9.0,519,5492.380291
8.0,459,5493.618085
12.0,521,5494.768749
8.0,449,5495.365295
12.0,508,5496.474457
9.0,551,5498.006916
6.0,402,5499.063218
6.0,422,5500.22014
6.0,396,5500.760105
4.0,309,5501.154416
16.0,578,5501.90875
8.0,500,5502.699486
15.0,559,5504.383859
15.0,529,5505.854931
5.0,324,5506.743702
6.0,395,5507.804818
6.0,415,5508.518698
6.0,388,5509.039198
7.0,395,5509.551248
9.0,507,5510.261194
18.0,543,5511.630604
12.0,522,5513.128819
4.0,293,5513.86596
4.0,311,5514.254164
12.0,520,5515.008302
7.0,461,5516.212099
12.0,544,5517.651284
9.0,500,5518.707104
8.0,480,5519.316656
10.0,572,5520.67688
13.0,550,5522.150455
9.0,496,5523.225105
2.0,219,5523.474865
12.0,517,5524.139844
10.0,462,5524.73496
8.0,467,5525.512295
10.0,535,5526.972433
9.0,500,5528.336618
5.0,368,5528.946857
7.0,450,5529.542645
9.0,524,5530.744526
12.0,530,5532.108698
12.0,518,5533.298572
9.0,519,5534.000289
7.0,460,5534.566291
8.0,493,5535.201553
6.0,390,5535.971351
6.0,406,5537.13647
8.0,474,5538.465387
8.0,450,5539.284269
10.0,451,5539.868676
14.0,521,5540.539608
12.0,526,5541.408467
14.0,523,5542.978802
16.0,569,5544.741361
8.0,455,5545.84238
6.0,382,5546.327477
7.0,394,5546.826504
15.0,547,5548.343882
6.0,428,5549.552265
6.0,366,5550.562593
9.0,481,5551.897866
15.0,528,5552.914114
11.0,492,5553.592188
13.0,583,5554.358228
8.0,464,5555.168154
10.0,561,5556.754042
6.0,394,5557.826489
10.0,549,5559.331308
7.0,429,5560.468095
6.0,368,5561.452472
8.0,469,5562.728486
8.0,463,5563.936522
9.0,550,5565.481162
16.0,566,5567.068479
16.0,549,5568.574296
5.0,340,5569.520635
4.0,290,5570.280389
9.0,471,5571.547285
5.0,330,5572.403113
14.0,506,5573.792197
12.0,603,5574.788278
6.0,409,5575.397045
12.0,555,5576.896984
9.0,567,5578.467584
19.0,556,5580.020728
10.0,523,5581.435483
14.0,500,5582.860269
7.0,439,5584.108798
9.0,528,5585.529311
12.0,505,5586.877327
8.0,464,5588.214261
10.0,557,5589.701616
7.0,463,5590.897932
4.0,290,5591.634057
12.0,561,5593.145365
7.0,471,5594.447145
11.0,492,5595.853521
5.0,334,5596.781404
11.0,477,5598.111948
14.0,589,5599.732434
8.0,441,5600.954208
10.0,520,5601.898596
12.0,525,5602.579479
10.0,591,5604.112181
9.0,531,5605.63929
8.0,465,5606.942971
14.0,500,5608.297557
6.0,382,5609.313449
7.0,415,5610.371864
5.0,341,5611.378953
7.0,430,5612.548109
16.0,588,5614.110921
4.0,301,5614.937102
11.0,481,5616.271824
4.0,285,5617.004218
12.0,518,5618.423657
14.0,594,5620.144438
6.0,382,5621.169462
10.0,574,5622.758713
6.0,403,5623.905165
15.0,530,5625.314378
13.0,612,5627.05698
11.0,486,5628.362707
5.0,369,5629.358355
8.0,457,5630.641903
12.0,532,5632.046459
5.0,346,5632.919648
12.0,505,5634.375962
7.0,425,5635.550082
11.0,541,5636.998213
15.0,523,5638.372137
8.0,454,5639.630452
13.0,565,5641.132168
6.0,394,5642.19496
19.0,575,5643.736148
4.0,300,5644.542518
10.0,517,5646.011725
7.0,462,5647.254572
6.0,359,5648.23723
8.0,475,5649.505411
8.0,508,5650.888211
4.0,291,5651.706099
9.0,489,5653.001079
9.0,508,5654.380702
14.0,509,5655.746949
5.0,375,5656.784569
9.0,525,5657.719213
19.0,571,5658.433936
4.0,318,5658.812874
15.0,550,5659.566308
7.0,470,5660.804045
13.0,549,5662.475661
9.0,501,5664.049252
10.0,577,5665.411422
13.0,542,5666.179604
19.0,576,5667.599594
8.0,502,5668.894015
4.0,295,5669.660807
15.0,547,5671.151746
14.0,581,5672.710912
5.0,365,5673.684733
12.0,519,5675.121443
8.0,481,5676.694248
8.0,466,5677.964037
14.0,573,5679.598457
6.0,394,5680.609306
9.0,512,5682.053223
13.0,549,5683.500319
6.0,399,5684.579102
13.0,540,5686.148237
7.0,424,5687.269547
12.0,522,5688.643449
12.0,529,5690.136447
6.0,372,5691.199777
6.0,374,5692.185558
9.0,522,5693.73535
11.0,474,5694.898331
6.0,408,5695.420739
9.0,505,5696.236976
6.0,400,5697.296144
5.0,354,5698.164594
5.0,353,5699.094824
10.0,526,5700.512757
17.0,599,5702.103393
7.0,455,5703.350411
7.0,456,5704.532388
14.0,524,5705.956612
16.0,549,5707.489449
6.0,400,5708.543319
8.0,464,5709.814338
7.0,455,5711.013841
9.0,491,5712.440624
7.0,468,5713.710471
8.0,498,5715.13418
15.0,544,5716.58985
9.0,501,5717.949145
13.0,549,5719.460045
6.0,412,5720.538716
13.0,540,5721.47031
10.0,526,5722.223055
5.0,363,5723.17425
9.0,512,5724.552218
16.0,566,5725.841568
8.0,501,5726.545382
12.0,539,5727.92078
15.0,522,5729.295819
14.0,609,5730.540156
8.0,462,5731.138714
10.0,592,5732.65612
15.0,552,5734.166157
11.0,596,5735.177008
16.0,574,5735.946346
12.0,520,5736.679193
13.0,564,5737.939323
8.0,518,5739.389122
14.0,506,5740.515956
7.0,437,5741.072312
14.0,509,5741.744385
13.0,558,5742.506516
8.0,444,5743.64685
15.0,529,5745.230849
7.0,456,5746.5688
6.0,412,5747.430448
6.0,415,5747.97532
20.0,608,5749.504986
16.0,591,5751.15983
6.0,389,5751.973311
16.0,588,5752.734583
15.0,557,5754.148951
13.0,530,5755.610491
10.0,538,5756.62563
7.0,454,5757.213563
13.0,556,5757.924964
6.0,383,5758.416627
4.0,316,5759.176389
9.0,499,5760.474393
15.0,546,5761.957977
4.0,334,5762.370056
5.0,335,5762.7921
11.0,621,5763.586968
19.0,587,5764.518313
5.0,359,5765.51971
9.0,492,5766.933221
13.0,566,5768.025659
5.0,382,5768.535006
8.0,479,5769.131494
17.0,676,5770.390149
4.0,305,5771.43427
11.0,609,5773.322979
16.0,567,5775.180327
6.0,374,5776.700804
4.0,315,5777.085374
5.0,356,5777.533396
6.0,384,5778.034011
6.0,403,5778.571211
14.0,498,5779.572812
12.0,512,5780.983295
5.0,376,5781.978773
7.0,429,5783.089847
9.0,539,5784.687299
7.0,478,5786.402416
7.0,444,5787.616062
8.0,474,5788.858992
9.0,553,5790.380615
13.0,541,5791.920004
19.0,572,5793.456776
13.0,551,5794.915675
9.0,550,5796.415967
9.0,477,5797.842097
6.0,400,5798.613332
6.0,433,5799.179214
10.0,566,5800.478309
8.0,492,5801.717958
8.0,494,5802.999687
12.0,520,5804.38071
9.0,534,5805.804744
19.0,548,5807.297391
15.0,545,5808.727044
12.0,545,5810.20518
14.0,573,5811.735221
14.0,509,5813.050122
11.0,512,5814.41398
12.0,531,5815.88308
18.0,527,5817.296293
7.0,482,5818.548311
6.0,395,5819.596378
6.0,397,5820.676023
19.0,594,5822.346927
7.0,450,5823.607337
16.0,591,5824.834011
13.0,555,5825.558537
13.0,585,5827.034583
15.0,565,5828.515424
10.0,566,5830.011911
10.0,527,5831.433582
8.0,471,5832.057451
18.0,540,5832.786665
6.0,412,5833.29603
16.0,588,5834.527252
5.0,362,5835.476328
9.0,515,5836.850535
10.0,482,5838.178684
5.0,337,5839.035055
7.0,479,5840.328813
5.0,341,5840.818764
6.0,411,5841.349079
6.0,393,5841.879121
6.0,397,5842.405578
8.0,499,5843.394206
14.0,614,5845.06611
6.0,381,5846.065752
5.0,371,5846.557437
8.0,493,5847.203038
6.0,413,5847.709056
7.0,457,5848.28942
14.0,506,5849.5625
16.0,581,5851.162609
9.0,512,5852.666428
4.0,336,5853.255431
5.0,350,5853.68942
6.0,416,5854.328529
20.0,617,5855.166649
8.0,474,5856.363267
12.0,522,5857.888292
5.0,321,5858.67562
8.0,492,5859.33827
9.0,494,5860.289032
9.0,508,5861.68653
14.0,517,5863.117536
6.0,443,5863.708376
12.0,544,5864.439748
8.0,513,5865.125779
13.0,557,5866.342971
6.0,425,5867.437836
9.0,488,5868.730399
12.0,515,5869.455403
6.0,401,5869.983731
5.0,380,5870.492185
5.0,334,5870.902083
13.0,568,5872.238437
5.0,351,5873.15109
9.0,562,5874.581813
18.0,544,5875.282393
6.0,426,5876.071225
